model,optimizer,learning_rate,batch_size,fold,accuracy,precision,recall,f1_score,confusion_matrix
bilstm,sgd,0.01,16,1,0.6831395348837209,0.6451612903225806,0.813953488372093,0.7197943444730077,"[[95, 77], [32, 140]]"
bilstm,sgd,0.01,16,2,0.7034883720930233,0.65625,0.8546511627906976,0.7424242424242424,"[[95, 77], [25, 147]]"
bilstm,sgd,0.01,16,3,0.7005813953488372,0.648068669527897,0.877906976744186,0.745679012345679,"[[90, 82], [21, 151]]"
bilstm,sgd,0.01,16,4,0.6773255813953488,0.6320346320346321,0.8488372093023255,0.7245657568238213,"[[87, 85], [26, 146]]"
bilstm,sgd,0.01,16,5,0.7034883720930233,0.65625,0.8546511627906976,0.7424242424242424,"[[95, 77], [25, 147]]"
bilstm,sgd,0.01,32,1,0.688953488372093,0.6444444444444445,0.8430232558139535,0.7304785894206549,"[[92, 80], [27, 145]]"
bilstm,sgd,0.01,32,2,0.6744186046511628,0.6376146788990825,0.8081395348837209,0.7128205128205128,"[[93, 79], [33, 139]]"
bilstm,sgd,0.01,32,3,0.6831395348837209,0.6387665198237885,0.8430232558139535,0.7268170426065163,"[[90, 82], [27, 145]]"
bilstm,sgd,0.01,32,4,0.6715116279069767,0.6299559471365639,0.8313953488372093,0.7167919799498746,"[[88, 84], [29, 143]]"
bilstm,sgd,0.01,32,5,0.6773255813953488,0.6405529953917051,0.8081395348837209,0.7146529562982005,"[[94, 78], [33, 139]]"
bilstm,sgd,0.01,64,1,0.6744186046511628,0.6428571428571429,0.7848837209302325,0.7068062827225131,"[[97, 75], [37, 135]]"
bilstm,sgd,0.01,64,2,0.6715116279069767,0.6384976525821596,0.7906976744186046,0.7064935064935065,"[[95, 77], [36, 136]]"
bilstm,sgd,0.01,64,3,0.6831395348837209,0.6615384615384615,0.75,0.7029972752043597,"[[106, 66], [43, 129]]"
bilstm,sgd,0.01,64,4,0.6656976744186046,0.6325581395348837,0.7906976744186046,0.7028423772609819,"[[93, 79], [36, 136]]"
bilstm,sgd,0.01,64,5,0.6686046511627907,0.6342592592592593,0.7965116279069767,0.7061855670103093,"[[93, 79], [35, 137]]"
bilstm,sgd,0.01,128,1,0.6831395348837209,0.6666666666666666,0.7325581395348837,0.6980609418282548,"[[109, 63], [46, 126]]"
bilstm,sgd,0.01,128,2,0.6686046511627907,0.6407766990291263,0.7674418604651163,0.6984126984126984,"[[98, 74], [40, 132]]"
bilstm,sgd,0.01,128,3,0.6656976744186046,0.6390243902439025,0.7616279069767442,0.6949602122015915,"[[98, 74], [41, 131]]"
bilstm,sgd,0.01,128,4,0.6773255813953488,0.6517412935323383,0.7616279069767442,0.7024128686327078,"[[102, 70], [41, 131]]"
bilstm,sgd,0.01,128,5,0.6656976744186046,0.6338028169014085,0.7848837209302325,0.7012987012987013,"[[94, 78], [37, 135]]"
bilstm,sgd,0.001,8,1,0.6627906976744186,0.6333333333333333,0.7732558139534884,0.6963350785340314,"[[95, 77], [39, 133]]"
bilstm,sgd,0.001,8,2,0.6656976744186046,0.6350710900473934,0.7790697674418605,0.6997389033942559,"[[95, 77], [38, 134]]"
bilstm,sgd,0.001,8,3,0.6744186046511628,0.6327433628318584,0.8313953488372093,0.7185929648241206,"[[89, 83], [29, 143]]"
bilstm,sgd,0.001,8,4,0.6744186046511628,0.6470588235294118,0.7674418604651163,0.7021276595744681,"[[100, 72], [40, 132]]"
bilstm,sgd,0.001,8,5,0.6715116279069767,0.6359447004608295,0.8023255813953488,0.7095115681233933,"[[93, 79], [34, 138]]"
bilstm,sgd,0.001,16,1,0.6831395348837209,0.6649214659685864,0.7383720930232558,0.699724517906336,"[[108, 64], [45, 127]]"
bilstm,sgd,0.001,16,2,0.6831395348837209,0.6598984771573604,0.7558139534883721,0.7046070460704607,"[[105, 67], [42, 130]]"
bilstm,sgd,0.001,16,3,0.6947674418604651,0.6735751295336787,0.7558139534883721,0.7123287671232876,"[[109, 63], [42, 130]]"
bilstm,sgd,0.001,16,4,0.6598837209302325,0.6303317535545023,0.7732558139534884,0.6945169712793734,"[[94, 78], [39, 133]]"
bilstm,sgd,0.001,16,5,0.6773255813953488,0.6580310880829016,0.7383720930232558,0.6958904109589041,"[[106, 66], [45, 127]]"
