model,optimizer,learning_rate,batch_size,fold,accuracy,precision,recall,f1_score,confusion_matrix
gru,sgd,1e-05,64,5,0.502906976744186,0.5014577259475219,1.0,0.6679611650485436,"[[1, 171], [0, 172]]"
gru,sgd,1e-05,128,1,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,128,2,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
gru,sgd,1e-05,128,3,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
gru,sgd,1e-05,128,4,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,sgd,1e-05,128,5,0.5,0.5,1.0,0.6666666666666666,"[[0, 172], [0, 172]]"
gru,rmsprop,0.01,8,1,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,rmsprop,0.01,8,2,0.5,0.0,0.0,0.0,"[[172, 0], [172, 0]]"
gru,rmsprop,0.01,8,3,0.8575581395348837,0.8253968253968254,0.9069767441860463,0.8642659279778393,"[[139, 33], [16, 156]]"
gru,rmsprop,0.01,8,4,0.8343023255813954,0.8010471204188482,0.8895348837209303,0.8429752066115702,"[[134, 38], [19, 153]]"
gru,rmsprop,0.01,8,5,0.8546511627906976,0.8177083333333334,0.9127906976744186,0.8626373626373627,"[[137, 35], [15, 157]]"
gru,rmsprop,0.01,16,1,0.8343023255813954,0.8010471204188482,0.8895348837209303,0.8429752066115702,"[[134, 38], [19, 153]]"
gru,rmsprop,0.01,16,2,0.8372093023255814,0.8052631578947368,0.8895348837209303,0.8453038674033149,"[[135, 37], [19, 153]]"
gru,rmsprop,0.01,16,3,0.8633720930232558,0.8415300546448088,0.8953488372093024,0.8676056338028169,"[[143, 29], [18, 154]]"
gru,rmsprop,0.01,16,4,0.8197674418604651,0.7956989247311828,0.8604651162790697,0.8268156424581006,"[[134, 38], [24, 148]]"
gru,rmsprop,0.01,16,5,0.8691860465116279,0.8757396449704142,0.8604651162790697,0.8680351906158358,"[[151, 21], [24, 148]]"
gru,rmsprop,0.01,32,1,0.8633720930232558,0.8342245989304813,0.9069767441860463,0.8690807799442897,"[[141, 31], [16, 156]]"
